product,store,date,demand
nail_3,Store_24,2023-03-20,60.0
nail_3,Store_24,2023-03-27,80.0
nail_3,Store_24,2023-04-03,55.0
nail_3,Store_24,2023-04-10,67.0
nail_3,Store_24,2023-04-17,78.0
nail_3,Store_24,2023-04-24,58.0
nail_3,Store_24,2023-05-01,70.0
nail_3,Store_24,2023-05-08,61.0
nail_3,Store_24,2023-05-15,71.0
nail_3,Store_24,2023-05-22,44.0
nail_3,Store_24,2023-05-29,57.0
nail_3,Store_24,2023-06-05,66.0
nail_3,Store_24,2023-06-12,85.0
nail_3,Store_24,2023-06-19,69.0
nail_3,Store_24,2023-06-26,69.0
nail_3,Store_24,2023-07-03,74.0
nail_3,Store_24,2023-07-10,62.0
nail_3,Store_24,2023-07-17,74.0
nail_3,Store_24,2023-07-24,62.0
nail_3,Store_24,2023-07-31,56.0
nail_3,Store_24,2023-08-07,68.0
nail_3,Store_24,2023-08-14,78.0
nail_3,Store_24,2023-08-21,75.0
nail_3,Store_24,2023-08-28,69.0
nail_3,Store_24,2023-09-04,91.0
nail_3,Store_24,2023-09-11,71.0
nail_3,Store_24,2023-09-18,78.0
nail_3,Store_24,2023-09-25,87.0
nail_3,Store_24,2023-10-02,56.0
nail_3,Store_24,2023-10-09,60.0
nail_3,Store_24,2023-10-16,86.0
nail_3,Store_24,2023-10-23,64.0
nail_3,Store_24,2023-10-30,72.0
nail_3,Store_24,2023-11-06,77.0
nail_3,Store_24,2023-11-13,79.0
nail_3,Store_24,2023-11-20,85.0
nail_3,Store_24,2023-11-27,81.0
nail_3,Store_24,2023-12-04,77.0
nail_3,Store_24,2023-12-11,59.0
nail_3,Store_24,2023-12-18,77.0
nail_3,Store_24,2023-12-25,72.0
nail_3,Store_24,2024-01-01,59.0
nail_3,Store_24,2024-01-08,83.0
nail_3,Store_24,2024-01-15,76.0
nail_3,Store_24,2024-01-22,71.0
nail_3,Store_24,2024-01-29,65.0
nail_3,Store_24,2024-02-05,58.0
nail_3,Store_24,2024-02-12,74.0
nail_3,Store_24,2024-02-19,76.0
nail_3,Store_24,2024-02-26,63.0
nail_3,Store_24,2024-03-04,80.0
nail_3,Store_24,2024-03-11,58.0
nail_3,Store_24,2024-03-18,52.0
nail_3,Store_24,2024-03-25,81.0
nail_3,Store_24,2024-04-01,68.0
nail_3,Store_24,2024-04-08,71.0
nail_3,Store_24,2024-04-15,59.0
nail_3,Store_24,2024-04-22,56.0
nail_3,Store_24,2024-04-29,84.0
nail_3,Store_24,2024-05-06,65.0
nail_3,Store_24,2024-05-13,88.0
nail_3,Store_24,2024-05-20,73.0
nail_3,Store_24,2024-05-27,67.0
nail_3,Store_24,2024-06-03,57.0
nail_3,Store_24,2024-06-10,64.0
nail_3,Store_24,2024-06-17,61.0
nail_3,Store_24,2024-06-24,93.0
nail_3,Store_24,2024-07-01,70.0
nail_3,Store_24,2024-07-08,81.0
nail_3,Store_24,2024-07-15,52.0
nail_3,Store_24,2024-07-22,73.0
nail_3,Store_24,2024-07-29,81.0
nail_3,Store_24,2024-08-05,69.0
nail_3,Store_24,2024-08-12,78.0
nail_3,Store_24,2024-08-19,57.0
nail_3,Store_24,2024-08-26,59.0
nail_3,Store_24,2024-09-02,74.0
nail_3,Store_24,2024-09-09,69.0
nail_3,Store_24,2024-09-16,78.0
nail_3,Store_24,2024-09-23,49.0
nail_3,Store_24,2024-09-30,79.0
nail_3,Store_24,2024-10-07,94.0
nail_3,Store_24,2024-10-14,70.0
nail_3,Store_24,2024-10-21,67.0
nail_3,Store_25,2022-10-24,93.0
nail_3,Store_25,2022-10-31,89.0
nail_3,Store_25,2022-11-07,71.0
nail_3,Store_25,2022-11-14,75.0
nail_3,Store_25,2022-11-21,101.0
nail_3,Store_25,2022-11-28,67.0
nail_3,Store_25,2022-12-05,78.0
nail_3,Store_25,2022-12-12,95.0
nail_3,Store_25,2022-12-19,82.0
nail_3,Store_25,2022-12-26,76.0
nail_3,Store_25,2023-01-02,81.0
nail_3,Store_25,2023-01-09,101.0
nail_3,Store_25,2023-01-16,81.0
nail_3,Store_25,2023-01-23,78.0
nail_3,Store_25,2023-01-30,77.0
nail_3,Store_25,2023-02-06,107.0
nail_3,Store_25,2023-02-13,109.0
nail_3,Store_25,2023-02-20,92.0
nail_3,Store_25,2023-02-27,79.0
nail_3,Store_25,2023-03-06,85.0
nail_3,Store_25,2023-03-13,99.0
nail_3,Store_25,2023-03-20,77.0
nail_3,Store_25,2023-03-27,92.0
nail_3,Store_25,2023-04-03,71.0
nail_3,Store_25,2023-04-10,78.0
nail_3,Store_25,2023-04-17,93.0
nail_3,Store_25,2023-04-24,75.0
nail_3,Store_25,2023-05-01,82.0
nail_3,Store_25,2023-05-08,76.0
nail_3,Store_25,2023-05-15,84.0
nail_3,Store_25,2023-05-22,60.0
nail_3,Store_25,2023-05-29,68.0
nail_3,Store_25,2023-06-05,81.0
nail_3,Store_25,2023-06-12,101.0
nail_3,Store_25,2023-06-19,87.0
nail_3,Store_25,2023-06-26,82.0
nail_3,Store_25,2023-07-03,87.0
nail_3,Store_25,2023-07-10,77.0
nail_3,Store_25,2023-07-17,87.0
nail_3,Store_25,2023-07-24,78.0
nail_3,Store_25,2023-07-31,69.0
nail_3,Store_25,2023-08-07,80.0
nail_3,Store_25,2023-08-14,94.0
nail_3,Store_25,2023-08-21,92.0
nail_3,Store_25,2023-08-28,83.0
nail_3,Store_25,2023-09-04,104.0
nail_3,Store_25,2023-09-11,88.0
nail_3,Store_25,2023-09-18,91.0
nail_3,Store_25,2023-09-25,101.0
nail_3,Store_25,2023-10-02,72.0
nail_3,Store_25,2023-10-09,70.0
nail_3,Store_25,2023-10-16,99.0
nail_3,Store_25,2023-10-23,83.0
nail_3,Store_25,2023-10-30,84.0
nail_3,Store_25,2023-11-06,91.0
nail_3,Store_25,2023-11-13,94.0
nail_3,Store_25,2023-11-20,100.0
nail_3,Store_25,2023-11-27,96.0
nail_3,Store_25,2023-12-04,91.0
nail_3,Store_25,2023-12-11,72.0
nail_3,Store_25,2023-12-18,88.0
nail_3,Store_25,2023-12-25,89.0
nail_3,Store_25,2024-01-01,74.0
nail_3,Store_25,2024-01-08,95.0
nail_3,Store_25,2024-01-15,94.0
nail_3,Store_25,2024-01-22,86.0
nail_3,Store_25,2024-01-29,78.0
nail_3,Store_25,2024-02-05,71.0
nail_3,Store_25,2024-02-12,87.0
nail_3,Store_25,2024-02-19,93.0
nail_3,Store_25,2024-02-26,79.0
nail_3,Store_25,2024-03-04,93.0
nail_3,Store_25,2024-03-11,74.0
nail_3,Store_25,2024-03-18,64.0
nail_3,Store_25,2024-03-25,93.0
nail_3,Store_25,2024-04-01,87.0
nail_3,Store_25,2024-04-08,86.0
nail_3,Store_25,2024-04-15,74.0
nail_3,Store_25,2024-04-22,68.0
nail_3,Store_25,2024-04-29,97.0
nail_3,Store_25,2024-05-06,84.0
nail_3,Store_25,2024-05-13,101.0
nail_3,Store_25,2024-05-20,90.0
nail_3,Store_25,2024-05-27,79.0
nail_3,Store_25,2024-06-03,69.0
nail_3,Store_25,2024-06-10,77.0
nail_3,Store_25,2024-06-17,76.0
nail_3,Store_25,2024-06-24,108.0
nail_3,Store_25,2024-07-01,90.0
nail_3,Store_25,2024-07-08,93.0
nail_3,Store_25,2024-07-15,67.0
nail_3,Store_25,2024-07-22,83.0
nail_3,Store_25,2024-07-29,97.0
nail_3,Store_25,2024-08-05,86.0
nail_3,Store_25,2024-08-12,91.0
nail_3,Store_25,2024-08-19,72.0
nail_3,Store_25,2024-08-26,70.0
nail_3,Store_25,2024-09-02,88.0
nail_3,Store_25,2024-09-09,86.0
nail_3,Store_25,2024-09-16,92.0
nail_3,Store_25,2024-09-23,65.0
nail_3,Store_25,2024-09-30,88.0
nail_3,Store_25,2024-10-07,111.0
nail_3,Store_25,2024-10-14,89.0
nail_3,Store_25,2024-10-21,79.0
nail_3,Store_26,2022-10-24,145.0
nail_3,Store_26,2022-10-31,138.0
nail_3,Store_26,2022-11-07,128.0
nail_3,Store_26,2022-11-14,133.0
nail_3,Store_26,2022-11-21,147.0
nail_3,Store_26,2022-11-28,118.0
nail_3,Store_26,2022-12-05,136.0
nail_3,Store_26,2022-12-12,142.0
nail_3,Store_26,2022-12-19,131.0
nail_3,Store_26,2022-12-26,134.0
nail_3,Store_26,2023-01-02,135.0
nail_3,Store_26,2023-01-09,148.0
nail_3,Store_26,2023-01-16,133.0
nail_3,Store_26,2023-01-23,136.0
nail_3,Store_26,2023-01-30,132.0
nail_3,Store_26,2023-02-06,153.0
nail_3,Store_26,2023-02-13,154.0
nail_3,Store_26,2023-02-20,149.0
nail_3,Store_26,2023-02-27,144.0
nail_3,Store_26,2023-03-06,144.0
nail_3,Store_26,2023-03-13,149.0
nail_3,Store_26,2023-03-20,132.0
nail_3,Store_26,2023-03-27,148.0
nail_3,Store_26,2023-04-03,126.0
nail_3,Store_26,2023-04-10,134.0
nail_3,Store_26,2023-04-17,142.0
nail_3,Store_26,2023-04-24,126.0
nail_3,Store_26,2023-05-01,137.0
nail_3,Store_26,2023-05-08,128.0
nail_3,Store_26,2023-05-15,135.0
nail_3,Store_26,2023-05-22,114.0
nail_3,Store_26,2023-05-29,123.0
nail_3,Store_26,2023-06-05,127.0
nail_3,Store_26,2023-06-12,142.0
nail_3,Store_26,2023-06-19,135.0
nail_3,Store_26,2023-06-26,139.0
nail_3,Store_26,2023-07-03,142.0
nail_3,Store_26,2023-07-10,131.0
nail_3,Store_26,2023-07-17,140.0
nail_3,Store_26,2023-07-24,129.0
nail_3,Store_26,2023-07-31,124.0
nail_3,Store_26,2023-08-07,132.0
nail_3,Store_26,2023-08-14,139.0
nail_3,Store_26,2023-08-21,140.0
nail_3,Store_26,2023-08-28,138.0
nail_3,Store_26,2023-09-04,156.0
nail_3,Store_26,2023-09-11,141.0
nail_3,Store_26,2023-09-18,149.0
nail_3,Store_26,2023-09-25,155.0
nail_3,Store_26,2023-10-02,129.0
nail_3,Store_26,2023-10-09,132.0
nail_3,Store_26,2023-10-16,148.0
nail_3,Store_26,2023-10-23,130.0
nail_3,Store_26,2023-10-30,140.0
nail_3,Store_26,2023-11-06,144.0
nail_3,Store_26,2023-11-13,145.0
nail_3,Store_26,2023-11-20,153.0
nail_3,Store_26,2023-11-27,150.0
nail_3,Store_26,2023-12-04,148.0
nail_3,Store_26,2023-12-11,134.0
nail_3,Store_26,2023-12-18,145.0
nail_3,Store_26,2023-12-25,138.0
nail_3,Store_26,2024-01-01,129.0
nail_3,Store_26,2024-01-08,148.0
nail_3,Store_26,2024-01-15,141.0
nail_3,Store_26,2024-01-22,140.0
nail_3,Store_26,2024-01-29,136.0
nail_3,Store_26,2024-02-05,128.0
nail_3,Store_26,2024-02-12,138.0
nail_3,Store_26,2024-02-19,139.0
nail_3,Store_26,2024-02-26,132.0
nail_3,Store_26,2024-03-04,147.0
nail_3,Store_26,2024-03-11,128.0
nail_3,Store_26,2024-03-18,123.0
nail_3,Store_26,2024-03-25,143.0
nail_3,Store_26,2024-04-01,131.0
nail_3,Store_26,2024-04-08,138.0
nail_3,Store_26,2024-04-15,130.0
nail_3,Store_26,2024-04-22,125.0
nail_3,Store_26,2024-04-29,145.0
nail_3,Store_26,2024-05-06,130.0
nail_3,Store_26,2024-05-13,152.0
nail_3,Store_26,2024-05-20,142.0
nail_3,Store_26,2024-05-27,138.0
nail_3,Store_26,2024-06-03,130.0
nail_3,Store_26,2024-06-10,131.0
nail_3,Store_26,2024-06-17,126.0
nail_3,Store_26,2024-06-24,152.0
nail_3,Store_26,2024-07-01,137.0
nail_3,Store_26,2024-07-08,150.0
nail_3,Store_26,2024-07-15,127.0
nail_3,Store_26,2024-07-22,140.0
nail_3,Store_26,2024-07-29,144.0
nail_3,Store_26,2024-08-05,136.0
nail_3,Store_26,2024-08-12,147.0
nail_3,Store_26,2024-08-19,128.0
nail_3,Store_26,2024-08-26,128.0
nail_3,Store_26,2024-09-02,138.0
nail_3,Store_26,2024-09-09,132.0
nail_3,Store_26,2024-09-16,143.0
nail_3,Store_26,2024-09-23,121.0
nail_3,Store_26,2024-09-30,143.0
nail_3,Store_26,2024-10-07,154.0
nail_3,Store_26,2024-10-14,139.0
nail_3,Store_26,2024-10-21,142.0
nail_3,Store_27,2022-10-24,122.0
nail_3,Store_27,2022-10-31,118.0
nail_3,Store_27,2022-11-07,104.0
nail_3,Store_27,2022-11-14,108.0
nail_3,Store_27,2022-11-21,126.0
nail_3,Store_27,2022-11-28,96.0
nail_3,Store_27,2022-12-05,110.0
nail_3,Store_27,2022-12-12,122.0
nail_3,Store_27,2022-12-19,109.0
nail_3,Store_27,2022-12-26,110.0
nail_3,Store_27,2023-01-02,112.0
nail_3,Store_27,2023-01-09,127.0
nail_3,Store_27,2023-01-16,112.0
nail_3,Store_27,2023-01-23,113.0
nail_3,Store_27,2023-01-30,110.0
nail_3,Store_27,2023-02-06,133.0
nail_3,Store_27,2023-02-13,136.0
nail_3,Store_27,2023-02-20,130.0
nail_3,Store_27,2023-02-27,123.0
nail_3,Store_27,2023-03-06,123.0
nail_3,Store_27,2023-03-13,129.0
nail_3,Store_27,2023-03-20,110.0
nail_3,Store_27,2023-03-27,126.0
nail_3,Store_27,2023-04-03,105.0
nail_3,Store_27,2023-04-10,110.0
nail_3,Store_27,2023-04-17,120.0
nail_3,Store_27,2023-04-24,104.0
nail_3,Store_27,2023-05-01,113.0
nail_3,Store_27,2023-05-08,106.0
nail_3,Store_27,2023-05-15,112.0
nail_3,Store_27,2023-05-22,90.0
nail_3,Store_27,2023-05-29,96.0
nail_3,Store_27,2023-06-05,103.0
nail_3,Store_27,2023-06-12,120.0
nail_3,Store_27,2023-06-19,114.0
nail_3,Store_27,2023-06-26,116.0
nail_3,Store_27,2023-07-03,121.0
nail_3,Store_27,2023-07-10,109.0
nail_3,Store_27,2023-07-17,117.0
nail_3,Store_27,2023-07-24,107.0
nail_3,Store_27,2023-07-31,100.0
nail_3,Store_27,2023-08-07,108.0
nail_3,Store_27,2023-08-14,117.0
nail_3,Store_27,2023-08-21,119.0
nail_3,Store_27,2023-08-28,116.0
nail_3,Store_27,2023-09-04,136.0
nail_3,Store_27,2023-09-11,122.0
nail_3,Store_27,2023-09-18,127.0
nail_3,Store_27,2023-09-25,136.0
nail_3,Store_27,2023-10-02,109.0
nail_3,Store_27,2023-10-09,107.0
nail_3,Store_27,2023-10-16,126.0
nail_3,Store_27,2023-10-23,110.0
nail_3,Store_27,2023-10-30,117.0
nail_3,Store_27,2023-11-06,123.0
nail_3,Store_27,2023-11-13,124.0
nail_3,Store_27,2023-11-20,133.0
nail_3,Store_27,2023-11-27,131.0
nail_3,Store_27,2023-12-04,129.0
nail_3,Store_27,2023-12-11,112.0
nail_3,Store_27,2023-12-18,122.0
nail_3,Store_27,2023-12-25,118.0
nail_3,Store_27,2024-01-01,106.0
nail_3,Store_27,2024-01-08,126.0
nail_3,Store_27,2024-01-15,122.0
nail_3,Store_27,2024-01-22,119.0
nail_3,Store_27,2024-01-29,114.0
nail_3,Store_27,2024-02-05,105.0
nail_3,Store_27,2024-02-12,115.0
nail_3,Store_27,2024-02-19,118.0
nail_3,Store_27,2024-02-26,109.0
nail_3,Store_27,2024-03-04,124.0
nail_3,Store_27,2024-03-11,106.0
nail_3,Store_27,2024-03-18,97.0
nail_3,Store_27,2024-03-25,119.0
nail_3,Store_27,2024-04-01,111.0
nail_3,Store_27,2024-04-08,115.0
nail_3,Store_27,2024-04-15,107.0
nail_3,Store_27,2024-04-22,100.0
nail_3,Store_27,2024-04-29,122.0
nail_3,Store_27,2024-05-06,109.0
nail_3,Store_27,2024-05-13,130.0
nail_3,Store_27,2024-05-20,123.0
nail_3,Store_27,2024-05-27,116.0
nail_3,Store_27,2024-06-03,106.0
nail_3,Store_27,2024-06-10,107.0
nail_3,Store_27,2024-06-17,102.0
nail_3,Store_27,2024-06-24,130.0
nail_3,Store_27,2024-07-01,118.0
nail_3,Store_27,2024-07-08,128.0
nail_3,Store_27,2024-07-15,106.0
nail_3,Store_27,2024-07-22,116.0
nail_3,Store_27,2024-07-29,123.0
nail_3,Store_27,2024-08-05,115.0
nail_3,Store_27,2024-08-12,125.0
nail_3,Store_27,2024-08-19,107.0
nail_3,Store_27,2024-08-26,103.0
nail_3,Store_27,2024-09-02,115.0
nail_3,Store_27,2024-09-09,111.0
nail_3,Store_27,2024-09-16,121.0
nail_3,Store_27,2024-09-23,99.0
nail_3,Store_27,2024-09-30,119.0
nail_3,Store_27,2024-10-07,135.0
nail_3,Store_27,2024-10-14,120.0
nail_3,Store_27,2024-10-21,119.0
nail_3,Store_28,2022-10-24,39.0
nail_3,Store_28,2022-10-31,29.0
nail_3,Store_28,2022-11-07,20.0
nail_3,Store_28,2022-11-14,26.0
nail_3,Store_28,2022-11-21,41.0
nail_3,Store_28,2022-11-28,7.0
nail_3,Store_28,2022-12-05,31.0
nail_3,Store_28,2022-12-12,35.0
nail_3,Store_28,2022-12-19,22.0
nail_3,Store_28,2022-12-26,27.0
nail_3,Store_28,2023-01-02,27.0
nail_3,Store_28,2023-01-09,42.0
nail_3,Store_28,2023-01-16,24.0
nail_3,Store_28,2023-01-23,30.0
nail_3,Store_28,2023-01-30,24.0
nail_3,Store_28,2023-02-06,49.0
nail_3,Store_28,2023-02-13,47.0
nail_3,Store_28,2023-02-20,43.0
nail_3,Store_28,2023-02-27,37.0
nail_3,Store_28,2023-03-06,38.0
nail_3,Store_28,2023-03-13,43.0
nail_3,Store_28,2023-03-20,23.0
nail_3,Store_28,2023-03-27,44.0
nail_3,Store_28,2023-04-03,16.0
nail_3,Store_28,2023-04-10,28.0
nail_3,Store_28,2023-04-17,35.0
nail_3,Store_28,2023-04-24,16.0
nail_3,Store_28,2023-05-01,32.0
nail_3,Store_28,2023-05-08,19.0
nail_3,Store_28,2023-05-15,29.0
nail_3,Store_28,2023-05-22,4.0
nail_3,Store_28,2023-05-29,16.0
nail_3,Store_28,2023-06-05,18.0
nail_3,Store_28,2023-06-12,35.0
nail_3,Store_28,2023-06-19,27.0
nail_3,Store_28,2023-06-26,32.0
nail_3,Store_28,2023-07-03,35.0
nail_3,Store_28,2023-07-10,22.0
nail_3,Store_28,2023-07-17,34.0
nail_3,Store_28,2023-07-24,21.0
nail_3,Store_28,2023-07-31,16.0
nail_3,Store_28,2023-08-07,25.0
nail_3,Store_28,2023-08-14,32.0
nail_3,Store_28,2023-08-21,32.0
nail_3,Store_28,2023-08-28,31.0
nail_3,Store_28,2023-09-04,51.0
nail_3,Store_28,2023-09-11,32.0
nail_3,Store_28,2023-09-18,44.0
nail_3,Store_28,2023-09-25,49.0
nail_3,Store_28,2023-10-02,20.0
nail_3,Store_28,2023-10-09,26.0
nail_3,Store_28,2023-10-16,42.0
nail_3,Store_28,2023-10-23,20.0
nail_3,Store_28,2023-10-30,35.0
nail_3,Store_28,2023-11-06,37.0
nail_3,Store_28,2023-11-13,38.0
nail_3,Store_28,2023-11-20,47.0
nail_3,Store_28,2023-11-27,44.0
nail_3,Store_28,2023-12-04,42.0
nail_3,Store_28,2023-12-11,26.0
nail_3,Store_28,2023-12-18,39.0
nail_3,Store_28,2023-12-25,30.0
nail_3,Store_28,2024-01-01,21.0
nail_3,Store_28,2024-01-08,43.0
nail_3,Store_28,2024-01-15,33.0
nail_3,Store_28,2024-01-22,34.0
nail_3,Store_28,2024-01-29,29.0
nail_3,Store_28,2024-02-05,20.0
nail_3,Store_28,2024-02-12,32.0
nail_3,Store_28,2024-02-19,31.0
nail_3,Store_28,2024-02-26,23.0
nail_3,Store_28,2024-03-04,41.0
nail_3,Store_28,2024-03-11,18.0
nail_3,Store_28,2024-03-18,15.0
nail_3,Store_28,2024-03-25,37.0
nail_3,Store_28,2024-04-01,22.0
nail_3,Store_28,2024-04-08,32.0
nail_3,Store_28,2024-04-15,21.0
nail_3,Store_28,2024-04-22,16.0
nail_3,Store_28,2024-04-29,40.0
nail_3,Store_28,2024-05-06,20.0
nail_3,Store_28,2024-05-13,48.0
nail_3,Store_28,2024-05-20,34.0
nail_3,Store_28,2024-05-27,31.0
nail_3,Store_28,2024-06-03,22.0
nail_3,Store_28,2024-06-10,23.0
nail_3,Store_28,2024-06-17,17.0
nail_3,Store_28,2024-06-24,47.0
nail_3,Store_28,2024-07-01,28.0
nail_3,Store_28,2024-07-08,45.0
nail_3,Store_28,2024-07-15,18.0
nail_3,Store_28,2024-07-22,35.0
nail_3,Store_28,2024-07-29,37.0
nail_3,Store_28,2024-08-05,28.0
nail_3,Store_28,2024-08-12,42.0
nail_3,Store_28,2024-08-19,19.0
nail_3,Store_28,2024-08-26,21.0
nail_3,Store_28,2024-09-02,31.0
nail_3,Store_28,2024-09-09,24.0
nail_3,Store_28,2024-09-16,37.0
nail_3,Store_28,2024-09-23,11.0
nail_3,Store_28,2024-09-30,39.0
nail_3,Store_28,2024-10-07,47.0
nail_3,Store_28,2024-10-14,31.0
nail_3,Store_28,2024-10-21,36.0
nail_3,Store_29,2022-10-24,40.0
nail_3,Store_29,2022-10-31,35.0
nail_3,Store_29,2022-11-07,15.0
nail_3,Store_29,2022-11-14,20.0
nail_3,Store_29,2022-11-21,49.0
nail_3,Store_29,2022-11-28,13.0
nail_3,Store_29,2022-12-05,23.0
nail_3,Store_29,2022-12-12,42.0
nail_3,Store_29,2022-12-19,28.0
nail_3,Store_29,2022-12-26,21.0
nail_3,Store_29,2023-01-02,27.0
nail_3,Store_29,2023-01-09,47.0
nail_3,Store_29,2023-01-16,27.0
nail_3,Store_29,2023-01-23,22.0
nail_3,Store_29,2023-01-30,22.0
nail_3,Store_29,2023-02-06,55.0
nail_3,Store_29,2023-02-13,55.0
nail_3,Store_29,2023-02-20,35.0
nail_3,Store_29,2023-02-27,21.0
nail_3,Store_29,2023-03-06,31.0
nail_3,Store_29,2023-03-13,46.0
nail_3,Store_29,2023-03-20,23.0
nail_3,Store_29,2023-03-27,37.0
nail_3,Store_29,2023-04-03,16.0
nail_3,Store_29,2023-04-10,24.0
nail_3,Store_29,2023-04-17,40.0
nail_3,Store_29,2023-04-24,21.0
nail_3,Store_29,2023-05-01,27.0
nail_3,Store_29,2023-05-08,21.0
nail_3,Store_29,2023-05-15,31.0
nail_3,Store_29,2023-05-22,6.0
nail_3,Store_29,2023-05-29,14.0
nail_3,Store_29,2023-06-05,29.0
nail_3,Store_29,2023-06-12,49.0
nail_3,Store_29,2023-06-19,32.0
nail_3,Store_29,2023-06-26,25.0
nail_3,Store_29,2023-07-03,32.0
nail_3,Store_29,2023-07-10,23.0
nail_3,Store_29,2023-07-17,33.0
nail_3,Store_29,2023-07-24,23.0
nail_3,Store_29,2023-07-31,14.0
nail_3,Store_29,2023-08-07,27.0
nail_3,Store_29,2023-08-14,41.0
nail_3,Store_29,2023-08-21,38.0
nail_3,Store_29,2023-08-28,27.0
nail_3,Store_29,2023-09-04,49.0
nail_3,Store_29,2023-09-11,33.0
nail_3,Store_29,2023-09-18,36.0
nail_3,Store_29,2023-09-25,46.0
nail_3,Store_29,2023-10-02,16.0
nail_3,Store_29,2023-10-09,14.0
nail_3,Store_29,2023-10-16,47.0
nail_3,Store_29,2023-10-23,30.0
nail_3,Store_29,2023-10-30,29.0
nail_3,Store_29,2023-11-06,36.0
nail_3,Store_29,2023-11-13,39.0
nail_3,Store_29,2023-11-20,46.0
nail_3,Store_29,2023-11-27,41.0
nail_3,Store_29,2023-12-04,34.0
nail_3,Store_29,2023-12-11,16.0
nail_3,Store_29,2023-12-18,34.0
nail_3,Store_29,2023-12-25,36.0
nail_3,Store_29,2024-01-01,19.0
nail_3,Store_29,2024-01-08,41.0
nail_3,Store_29,2024-01-15,39.0
nail_3,Store_29,2024-01-22,30.0
nail_3,Store_29,2024-01-29,22.0
nail_3,Store_29,2024-02-05,16.0
nail_3,Store_29,2024-02-12,34.0
nail_3,Store_29,2024-02-19,40.0
nail_3,Store_29,2024-02-26,24.0
nail_3,Store_29,2024-03-04,37.0
nail_3,Store_29,2024-03-11,19.0
nail_3,Store_29,2024-03-18,9.0
nail_3,Store_29,2024-03-25,41.0
nail_3,Store_29,2024-04-01,34.0
nail_3,Store_29,2024-04-08,31.0
nail_3,Store_29,2024-04-15,18.0
nail_3,Store_29,2024-04-22,14.0
nail_3,Store_29,2024-04-29,45.0
nail_3,Store_29,2024-05-06,31.0
nail_3,Store_29,2024-05-13,46.0
nail_3,Store_29,2024-05-20,34.0
nail_3,Store_29,2024-05-27,23.0
nail_3,Store_29,2024-06-03,15.0
nail_3,Store_29,2024-06-10,24.0
nail_3,Store_29,2024-06-17,24.0
nail_3,Store_29,2024-06-24,55.0
nail_3,Store_29,2024-07-01,34.0
nail_3,Store_29,2024-07-08,36.0
nail_3,Store_29,2024-07-15,11.0
nail_3,Store_29,2024-07-22,30.0
nail_3,Store_29,2024-07-29,45.0
nail_3,Store_29,2024-08-05,32.0
nail_3,Store_29,2024-08-12,36.0
nail_3,Store_29,2024-08-19,16.0
nail_3,Store_29,2024-08-26,15.0
nail_3,Store_29,2024-09-02,36.0
nail_3,Store_29,2024-09-09,34.0
nail_3,Store_29,2024-09-16,38.0
nail_3,Store_29,2024-09-23,8.0
nail_3,Store_29,2024-09-30,34.0
nail_3,Store_29,2024-10-07,59.0
nail_3,Store_29,2024-10-14,34.0
nail_3,Store_29,2024-10-21,21.0
nail_3,Store_3,2022-10-24,85.0
nail_3,Store_3,2022-10-31,76.0
nail_3,Store_3,2022-11-07,54.0
nail_3,Store_3,2022-11-14,72.0
nail_3,Store_3,2022-11-21,93.0
nail_3,Store_3,2022-11-28,42.0
nail_3,Store_3,2022-12-05,70.0
nail_3,Store_3,2022-12-12,94.0
nail_3,Store_3,2022-12-19,56.0
nail_3,Store_3,2022-12-26,66.0
nail_3,Store_3,2023-01-02,79.0
nail_3,Store_3,2023-01-09,86.0
nail_3,Store_3,2023-01-16,63.0
nail_3,Store_3,2023-01-23,70.0
nail_3,Store_3,2023-01-30,74.0
nail_3,Store_3,2023-02-06,95.0
nail_3,Store_3,2023-02-13,93.0
nail_3,Store_3,2023-02-20,81.0
nail_3,Store_3,2023-02-27,83.0
nail_3,Store_3,2023-03-06,86.0
nail_3,Store_3,2023-03-13,89.0
nail_3,Store_3,2023-03-20,62.0
nail_3,Store_3,2023-03-27,89.0
nail_3,Store_3,2023-04-03,63.0
nail_3,Store_3,2023-04-10,64.0
nail_3,Store_3,2023-04-17,87.0
nail_3,Store_3,2023-04-24,54.0
nail_3,Store_3,2023-05-01,72.0
nail_3,Store_3,2023-05-08,69.0
nail_3,Store_3,2023-05-15,67.0
nail_3,Store_3,2023-05-22,44.0
nail_3,Store_3,2023-05-29,56.0
nail_3,Store_3,2023-06-05,68.0
nail_3,Store_3,2023-06-12,77.0
nail_3,Store_3,2023-06-19,68.0
nail_3,Store_3,2023-06-26,74.0
nail_3,Store_3,2023-07-03,84.0
nail_3,Store_3,2023-07-10,63.0
nail_3,Store_3,2023-07-17,77.0
nail_3,Store_3,2023-07-24,67.0
nail_3,Store_3,2023-07-31,53.0
nail_3,Store_3,2023-08-07,72.0
nail_3,Store_3,2023-08-14,79.0
nail_3,Store_3,2023-08-21,72.0
nail_3,Store_3,2023-08-28,73.0
nail_3,Store_3,2023-09-04,101.0
nail_3,Store_3,2023-09-11,76.0
nail_3,Store_3,2023-09-18,82.0
nail_3,Store_3,2023-09-25,103.0
nail_3,Store_3,2023-10-02,58.0
nail_3,Store_3,2023-10-09,65.0
nail_3,Store_3,2023-10-16,99.0
nail_3,Store_3,2023-10-23,59.0
nail_3,Store_3,2023-10-30,71.0
nail_3,Store_3,2023-11-06,92.0
nail_3,Store_3,2023-11-13,79.0
nail_3,Store_3,2023-11-20,90.0
